nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,atencao,destaque
ALUNO-1324,Escola Pública,10,2,False,8.000835333333335,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.9,7.5,10.0,7.708333333333334,7.5,5.0,2020,1,K,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-1325,Escola Pública,13,2,False,5.3245830000000005,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,8.3,5.0,0.0,6.5625,6.583325,5.0,2020,2,M,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1328,Rede Decisão/União,10,3,True,7.285836,B,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.500020000000001,8.7,7.5,1.5,8.125,8.66667,10.0,2020,2,G,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1336,Escola Pública,14,0,False,5.584721333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,4.0,7.5,3.6666666666666665,8.125,5.777770000000001,5.0,2020,3,R,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1338,Escola Pública,10,1,True,8.332503,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,8.1,7.5,9.5,8.125,9.000005,5.0,2020,1,D,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-1339,Escola Pública,14,1,False,7.922221333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,10.0,7.5,7.666666666666667,7.5,6.944439999999999,5.0,2020,3,E,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1341,Rede Decisão/União,17,1,True,8.430002833333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75001,8.9,6.875,7.166666666666667,8.125,9.2083425,10.0,2020,7,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1343,Escola Pública,11,2,False,5.841667000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,8.0,5.0,0.0,6.25,6.583325,10.0,2020,2,M,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-1344,Escola Pública,14,2,False,6.449445333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,7.4,5.625,6.0,6.458333333333334,7.555549999999998,2.5,2020,1,R,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-1347,Escola Pública,17,1,False,7.158543333333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,8.1,6.875,4.666666666666667,7.34375,6.333335,10.0,2020,7,B,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-1348,Escola Pública,13,2,True,7.842224333333333,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.1,6.875,6.333333333333333,8.541666666666666,9.11112,10.0,2020,3,R,,,,,,,,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-1,Rede Decisão,,,False,7.35,,Ametista,,,,7.5,6.3,6.9,8.8,7.7,8.1,5.0,2021,2,G,Ingressante,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-3,Escola Pública,,,False,7.01,,Ametista,,,,7.1,6.9,6.3,5.6,7.3,7.2,10.0,2021,3,F,Veterano,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-5,Escola Pública,,,False,7.4,,Ametista,,,,7.4,7.5,7.5,5.4,8.5,7.4,10.0,2021,2,L,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-8,Rede Decisão,,,False,8.27,,Topázio,,,,8.8,8.6,7.5,7.1,8.0,8.5,10.0,2021,5,L,Veterano,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-11,Rede Decisão,,,True,9.0,,Topázio,,,,9.0,10.0,6.3,8.8,7.7,9.7,10.0,2021,1,A,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,True
ALUNO-13,Escola Pública,,,False,3.41,,Quartzo,,,,8.0,0.0,7.5,0.8,0.0,6.0,5.0,2021,0,T,Ingressante,Não avaliado,Não avaliado,Não avaliado,Não avaliado,Nível 1 (4o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-17,Escola Pública,,,False,6.16,,Ágata,,,,9.5,4.2,7.5,2.6,8.4,8.8,5.0,2021,1,G,Veterano,Não avaliado,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-18,Escola Pública,,,False,5.66,,Ágata,,,,10.0,3.3,6.3,5.3,7.7,5.2,5.0,2021,4,F,Veterano,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Nível 5 (1o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-19,Escola Pública,,,False,6.76,,Ágata,,,,9.0,6.3,7.5,4.6,7.7,8.3,5.0,2021,2,C,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-28,Rede Decisão,,,True,9.100000000000001,,Topázio,,,,8.3,9.2,7.5,8.8,9.4,9.9,10.0,2021,4,G,Ingressante,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 4 (9o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-29,Escola Pública,,,False,6.359999999999999,,Ágata,,,,9.6,5.3,7.5,3.8,7.5,7.9,5.0,2021,3,D,Ingressante,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-34,Escola Pública,,,False,6.130000000000001,,Ágata,,,,6.9,2.9,7.5,5.5,7.7,8.7,5.0,2021,2,C,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-35,Escola Pública,,,True,8.41,,Topázio,,,,9.2,9.4,7.5,8.2,8.4,9.4,5.0,2021,7,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 8 (Universitários),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-36,Escola Pública,,,False,6.240000000000001,,Ágata,,,,8.3,6.4,3.8,4.7,7.3,7.9,5.0,2021,3,C,Veterano,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-37,Escola Pública,,,False,6.16,,Ágata,,,,0.0,5.4,6.9,6.5,7.5,6.7,10.0,2021,2,N,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-38,Escola Pública,,,False,6.84,,Ágata,,,,3.8,6.9,7.5,5.1,7.5,7.8,10.0,2021,3,L,Ingressante,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-40,Escola Pública,,,False,7.36,,Ametista,,,,9.2,7.8,7.5,6.0,8.3,8.0,5.0,2021,5,B,Ingressante,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 6 (2o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-41,Escola Pública,,,False,6.12,,Ágata,,,,0.0,5.0,7.5,6.8,7.5,8.8,5.0,2021,2,C,Veterano,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-42,Escola Pública,,,False,6.81,,Ágata,,,,10.0,6.7,7.5,4.0,7.2,6.0,10.0,2021,0,J,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-46,Escola Pública,,,False,8.47,,Topázio,,,,8.5,10.0,7.5,6.9,8.1,8.4,10.0,2021,0,P,Veterano,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-47,Escola Pública,,,False,6.07,,Ágata,,,,8.5,6.3,7.5,4.0,7.5,5.8,5.0,2021,1,A,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-51,Escola Pública,,,False,8.059999999999999,,Ametista,,,,9.0,9.2,7.5,5.4,7.7,8.6,10.0,2021,1,F,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-54,Escola Pública,,,False,6.370000000000001,,Ágata,,,,7.5,5.8,7.5,4.1,7.3,5.8,10.0,2021,3,B,Ingressante,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-55,Rede Decisão,,,True,8.22,,Ametista,,,,9.6,8.9,8.1,7.6,8.1,9.2,5.0,2021,7,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 8 (Universitários),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-56,Escola Pública,,,False,6.76,,Ágata,,,,8.8,7.5,5.6,5.5,7.8,7.2,5.0,2021,6,A,Ingressante,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-57,Rede Decisão,,,False,7.21,,Ametista,,,,8.3,6.9,6.3,6.0,7.7,7.0,10.0,2021,7,A,Veterano,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-60,Rede Decisão,,,False,6.96,,Ametista,,,,7.9,7.5,6.9,6.1,7.2,7.7,5.0,2021,6,C,Veterano,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 8 (Universitários),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-61,Escola Pública,,,False,3.03,,Quartzo,,,,0.0,1.3,5.6,0.0,6.9,5.1,5.0,2021,1,M,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-62,Escola Pública,,,False,5.69,,Ágata,,,,8.5,4.6,7.5,3.1,8.1,6.2,5.0,2021,2,L,Veterano,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-65,Escola Pública,,,True,8.440000000000001,,Topázio,,,,10.0,10.0,7.5,6.9,8.1,10.0,5.0,2021,0,R,Ingressante,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não avaliado,Não avaliado,Nível 1 (4o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-66,Escola Pública,,,False,6.880000000000001,,Ametista,,,,8.0,6.3,7.5,5.9,8.5,7.7,5.0,2021,2,E,Ingressante,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-67,Escola Pública,,,False,4.92,,Quartzo,,,,7.4,3.3,7.5,1.1,8.3,6.1,5.0,2021,1,J,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-71,Escola Pública,,,True,2.4600000000000004,,Quartzo,,,,7.4,0.0,5.0,3.6,0.0,0.0,5.0,2021,0,J,Veterano,Não avaliado,Não avaliado,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2.0,,True,,,,,,,,,,,,,Fases 1-7,True,True,False
ALUNO-75,Rede Decisão,,,True,9.11,,Topázio,,,,10.0,9.2,7.5,8.5,8.8,9.7,10.0,2021,4,L,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 3 (7o e 8o ano),1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-76,Escola Pública,,,True,8.86,,Topázio,,,,10.0,10.0,7.5,7.6,7.5,9.2,10.0,2021,1,B,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,ALFA  (2o e 3o ano),1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,True
ALUNO-77,Escola Pública,,,False,7.8500000000000005,,Ametista,,,,9.5,10.0,7.5,6.4,7.5,8.1,5.0,2021,0,J,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-78,Escola Pública,,,False,6.35,,Ágata,,,,8.9,9.2,7.5,2.6,7.3,5.6,5.0,2021,1,B,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-81,Rede Decisão,,,False,6.19,,Ágata,,,,6.3,5.8,2.5,6.5,8.1,7.7,5.0,2021,5,L,Veterano,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Nível 6 (2o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-83,Rede Decisão,,,False,6.0,,Ágata,,,,6.7,6.4,3.8,3.0,7.3,6.7,10.0,2021,5,B,Veterano,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 5 (1o EM),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-84,Escola Pública,,,False,7.87,,Ametista,,,,3.5,10.0,7.5,6.8,7.5,8.3,10.0,2021,1,A,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-85,Escola Pública,,,False,6.67,,Ágata,,,,9.5,6.7,6.3,6.9,4.7,7.0,5.0,2021,0,P,Veterano,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-87,Rede Decisão,,,False,8.01,,Ametista,,,,7.9,7.8,7.5,7.8,8.1,7.7,10.0,2021,5,L,Veterano,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-88,Rede Decisão,,,True,8.110000000000001,,Ametista,,,,9.5,9.6,6.3,7.4,8.1,9.1,5.0,2021,2,D,Veterano,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-90,Escola Pública,,,False,6.0,,Ágata,,,,7.1,5.0,7.5,4.6,7.2,7.0,5.0,2021,4,L,Veterano,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-91,Escola Pública,,,False,4.2,,Quartzo,,,,9.5,0.0,7.5,2.2,5.6,2.5,10.0,2021,2,H,Veterano,Mantido na Fase atual,Não avaliado,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-93,Escola Pública,,,False,6.25,,Ágata,,,,8.0,4.2,7.5,5.1,6.6,5.9,10.0,2021,0,L,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-94,Escola Pública,,,False,5.91,,Ágata,,,,7.5,3.6,7.5,4.6,7.3,5.2,10.0,2021,4,F,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Nível 3 (7o e 8o ano),1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-95,Escola Pública,,,False,4.97,,Quartzo,,,,8.3,5.6,7.5,1.3,6.9,4.1,5.0,2021,4,F,Veterano,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 6 (2o EM),-2.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-97,Escola Pública,,,False,6.32,,Ágata,,,,8.0,5.8,7.5,5.8,7.5,6.0,5.0,2021,2,D,Veterano,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-98,Escola Pública,,,False,6.96,,Ametista,,,,9.2,6.4,7.5,6.3,7.5,7.5,5.0,2021,3,D,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-100,Escola Pública,,,False,3.12,,Quartzo,,,,8.5,0.0,3.8,0.0,6.3,3.8,5.0,2021,1,M,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,True,,,,,,,,,,,,,Fases 1-7,False,True,False
ALUNO-102,Escola Pública,,,False,6.69,,Ágata,,,,6.3,7.5,7.5,4.8,7.9,7.8,5.0,2021,1,J,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-103,Escola Pública,,,False,8.09,,Ametista,,,,9.5,8.8,6.3,6.2,7.9,8.6,10.0,2021,1,F,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-104,Escola Pública,,,False,8.010000000000002,,Ametista,,,,9.0,10.0,7.5,6.4,7.2,6.8,10.0,2021,0,J,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-105,Escola Pública,,,False,4.9399999999999995,,Quartzo,,,,10.0,1.1,7.5,2.8,6.7,3.7,10.0,2021,4,E,Veterano,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 4 (9o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-106,Escola Pública,,,True,8.24,,Ametista,,,,10.0,7.9,7.5,7.9,8.3,10.0,5.0,2021,1,N,Veterano,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-109,Escola Pública,,,False,7.379999999999999,,Ametista,,,,7.5,6.7,7.5,7.8,8.4,8.2,5.0,2021,6,A,Ingressante,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-111,Escola Pública,,,False,7.220000000000001,,Ametista,,,,8.3,8.1,7.5,6.0,8.4,7.4,5.0,2021,4,L,Veterano,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-112,Escola Pública,,,False,6.12,,Ágata,,,,9.2,3.1,6.9,6.2,7.7,6.9,5.0,2021,4,F,Ingressante,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-113,Escola Pública,,,False,6.67,,Ágata,,,,9.5,7.1,7.5,4.6,8.1,6.6,5.0,2021,2,K,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-117,Escola Pública,,,False,7.789999999999999,,Ametista,,,,8.5,7.1,7.5,7.1,8.3,7.6,10.0,2021,2,N,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-118,Escola Pública,,,False,8.29,,Topázio,,,,8.5,9.6,7.5,6.9,7.5,8.2,10.0,2021,1,B,Veterano,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
ALUNO-120,Escola Pública,,,False,7.09,,Ametista,,,,8.5,8.3,7.5,6.1,7.5,6.8,5.0,2021,1,A,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,True,,,,,,,,,,,,,Fases 1-7,True,False,False
ALUNO-124,Escola Pública,,,True,8.280000000000001,,Topázio,,,,9.0,8.3,7.5,6.1,8.1,9.7,10.0,2021,0,T,Ingressante,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,,True,,,,,,,,,,,,,Fases 1-7,False,False,False
