nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,indicador_outlier,outlier_tipo,atencao,destaque
ALUNO-1106,,,,False,6.555924462189958,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.015728977616455,6.25,5.583333333333334,5.0,6.55555,5.0,2022,2,J,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,637.0,111.0,4.0,4.666666666666667,6.5,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1276,,,,False,5.8638902222222224,,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.694444444444445,7.5,1.75,4.583333333333334,5.83333,5.0,2022,2,B,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,741.0,135.0,11.0,0.5,3.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1307,,,,False,5.657886393162394,,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.6991452991453,7.5,3.666666666666667,3.958333333333333,3.944443333333333,5.0,2022,2,B,,,,,,Fase 3 (7º e 8º ano),,2021.0,False,770.0,143.0,13.0,2.166666666666667,5.166666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1320,,,,False,5.711110666666667,,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.83334,8.083333333333332,7.5,3.25,5.0,5.055550000000001,5.0,2022,2,Q,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,758.0,140.0,11.0,0.5,6.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-12,Rede Decisão/União,14,3,False,5.838887333333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.25,6.0,5.625,6.666666666666667,5.624999999999999,5.277770000000001,5.0,2020,3,G,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-28,Rede Decisão/União,13,2,True,9.354725666666667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.6,6.875,9.0,10.0,9.944453333333334,10.0,2020,3,J,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-230,Rede Decisão/União,14,4,False,5.0047223333333335,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.1,4.375,2.3333333333333335,5.833333333333333,4.611106666666667,5.0,2020,3,G,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-275,Escola Pública,13,3,False,6.399374666666667,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,5.2,7.5,4.333333333333333,6.09375,5.666665,10.0,2020,3,M,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-379,Escola Pública,14,2,False,5.682498000000001,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,6.6,5.0,4.166666666666667,5.625,4.833323333333333,5.0,2020,3,H,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-512,Escola Pública,14,1,True,8.302779666666666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,10.0,4.375,8.333333333333334,9.791666666666666,9.222226666666666,5.0,2020,3,C,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-624,Escola Pública,15,1,False,5.227220000000001,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.5,3.4,2.5,6.666666666666667,6.249999999999999,5.444433333333334,5.0,2020,3,H,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,True,False
ALUNO-790,Escola Pública,13,1,True,9.198057333333335,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.9,7.5,8.666666666666666,9.791666666666666,9.777786666666666,10.0,2020,3,C,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-1056,Escola Pública,16,1,False,4.336873833333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.5,3.7,4.375,2.6666666666666665,6.09375,5.0833275,2.5,2020,3,L,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-1161,Escola Pública,14,2,False,6.218332833333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,7.8,4.375,4.666666666666667,5.625,6.1249975,5.0,2020,3,L,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-221,Escola Pública,,,False,4.45,,Quartzo,,,,9.2,2.8,7.5,1.8,5.8,3.9,5.0,2021,3,A,Ingressante,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-370,Escola Pública,,,False,8.200000000000001,,Ametista,,,,7.9,8.9,6.3,9.1,9.0,8.9,5.0,2021,3,G,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 4 (9o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-397,Rede Decisão,,,False,4.26,,Quartzo,,,,6.7,2.8,3.1,2.5,4.6,3.8,10.0,2021,3,B,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-520,Rede Decisão,,,False,8.41,,Topázio,,,,7.9,9.7,5.6,7.2,9.0,8.9,10.0,2021,3,L,Veterano,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),1.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-845,Escola Pública,,,False,5.680000000000001,,Ágata,,,,8.8,4.4,4.4,4.5,6.0,4.9,10.0,2021,3,A,Ingressante,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-872,Rede Decisão,,,False,4.45,,Quartzo,,,,6.7,2.2,5.0,2.9,5.2,3.7,10.0,2021,3,L,Veterano,Alocado em Fase anterior,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-939,Escola Pública,,,False,6.49,,Ágata,,,,9.2,5.0,4.4,7.4,9.1,6.2,5.0,2021,3,D,Ingressante,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-1161,Escola Pública,,,False,6.47,,Ágata,,,,7.9,6.1,3.8,6.9,5.8,8.1,5.0,2021,3,L,Veterano,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 5 (1o EM),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1171,Rede Decisão,,,True,9.030000000000001,,Topázio,,,,8.8,8.9,6.3,9.2,9.2,9.9,10.0,2021,3,F,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-1217,Rede Decisão,,,True,8.19,,Ametista,,,,8.8,8.6,7.5,7.6,9.2,9.5,5.0,2021,3,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 4 (9o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,superior,False,False
ALUNO-50,,,,False,4.966393630641452,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.630580097651709,7.5,3.055555555555556,5.625,5.5833325,10.0,2022,3,E,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,823.0,128.0,12.0,4.333333333333333,4.666666666666667,0.1666666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-64,,,,False,4.664931388888889,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,3.611111111111112,7.5,2.833333333333333,4.84375,3.8333325,5.0,2022,3,M,,,,,,Fase 5 (1º EM),,2022.0,False,839.0,137.0,16.0,5.666666666666667,2.666666666666667,0.1666666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-113,,,,False,6.4090904090909095,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.253787878787879,5.625,5.166666666666666,5.625,5.4166575,10.0,2022,3,M,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,659.0,86.0,7.0,5.5,4.833333333333333,,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-176,,,,False,5.096608405982906,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.66666,7.391025641025641,5.0,2.888888888888889,5.15625,4.2916725,5.0,2022,3,G,,,,,,Fase 4 (9º ano),,2017.0,False,816.0,125.0,10.0,2.333333333333333,4.166666666666667,2.166666666666667,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-486,,,,False,4.498817405961047,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.775329529805234,5.625,6.0,5.3125,3.7500075,5.0,2022,3,C,,,,,,Fase 4 (9º ano),,2019.0,False,843.0,140.0,7.0,5.0,5.166666666666667,7.833333333333333,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,True,False
ALUNO-592,,,,False,3.7002811627816627,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,3.359047202797203,5.0,1.111111111111111,4.0625,4.2916625,2.5,2022,3,L,,,,,,Fase 7 (3º EM),,2022.0,False,859.0,148.0,11.0,0.6666666666666666,2.5,0.1666666666666666,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-638,,,,False,4.311944251526252,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,3.63610347985348,5.0,1.777777777777778,5.625,3.75,5.0,2022,3,G,,,,,,Fase 5 (1º EM),,2019.0,False,847.0,142.0,13.0,1.0,3.666666666666667,0.6666666666666666,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-832,,,,True,8.620139388888889,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.375,7.5,6.944444444444446,9.0625,8.5000025,10.0,2022,3,E,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,27.0,7.0,1.0,7.0,6.666666666666667,7.166666666666667,4.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,True,Fases 1-7,False,ipp,superior,False,False
ALUNO-1141,,,,False,5.604466564270153,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,4.647331154684096,7.5,6.166666666666667,5.0,4.91667,5.0,2022,3,D,,,,,,Fase 5 (1º EM),,2019.0,False,774.0,115.0,8.0,5.0,7.5,6.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1312,,,,False,4.874693961149962,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,2.902972027972028,7.5,2.277777777777778,5.46875,3.33334,10.0,2022,3,L,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,831.0,132.0,8.0,2.0,3.833333333333333,1.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1314,,,,False,4.870390914141414,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6.07070707070707,7.5,4.25,5.3125,5.1249975,5.0,2022,3,C,,,,,,Fase 5 (1º EM),,2022.0,False,832.0,133.0,6.0,5.0,3.5,,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-394,Rede Decisão/União,15,4,False,5.934999666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.5,5.3,5.0,6.333333333333333,6.25,6.166665,5.0,2020,4,F,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-842,Escola Pública,14,4,False,4.603611,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.58335,3.9,4.375,0.0,5.833333333333333,4.2222133333333325,10.0,2020,4,L,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-1148,Escola Pública,16,2,False,3.0650014999999997,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.66667,1.2,2.5,0.0,5.0,4.5416725,5.0,2020,4,F,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-379,Escola Pública,,,False,4.16,,Quartzo,,,,10.0,2.8,5.0,1.7,5.6,3.5,5.0,2021,4,E,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Nível 5 (1o EM),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-624,,,,False,3.7379442525252524,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08334,3.536931818181818,5.0,1.444444444444444,5.0,3.916675,2.5,2022,4,F,,,,,,Fase 7 (3º EM),,2019.0,False,858.0,75.0,15.0,1.666666666666667,2.666666666666667,0.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,True,False
ALUNO-753,,,,False,5.061431199756182,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,3.440830721003135,7.5,1.777777777777778,4.84375,4.9583375,10.0,2022,4,B,,,,,,Fase 4 (9º ano),,2019.0,False,818.0,74.0,14.0,1.666666666666667,3.666666666666667,0.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,True,False
ALUNO-1248,,,,False,3.0318062222222224,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,0.0,5.0,3.711111111111112,5.3125,3.79167,5.0,2022,4,A,,,,,,Fase 5 (1º EM),,2017.0,True,862.0,76.0,16.0,3.333333333333333,5.5,2.3,4.0,Alocado em Fase anterior,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,True,False
ALUNO-1306,,,,False,5.894096555555556,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,6.277777777777778,7.5,5.25,5.46875,4.999995,5.0,2022,4,A,,,,,,Fase 6 (2º EM),,2022.0,False,738.0,66.0,13.0,6.0,4.5,,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-53,Einstein,15,4,,6.306667999999999,A,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,10.0,7.5,8.2,0.0,0.0,10.0,2020,5,X,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-174,Einstein,15,3,,5.919168,B,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,10.0,5.625,7.2,0.0,0.0,10.0,2020,5,X,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-293,Escola Pública,,,False,3.0700000000000003,,Quartzo,,,,0.0,3.9,0.0,0.0,5.9,3.5,10.0,2021,5,F,Veterano,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),0.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,True,False
ALUNO-635,Escola Pública,,,False,4.47,,Quartzo,,,,4.6,3.3,5.0,4.8,5.9,4.0,5.0,2021,5,F,Veterano,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 6 (2o EM),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-198,Escola Pública,16,3,False,5.5189580000000005,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,6.1,5.625,4.5,5.78125,6.291665,10.0,2020,6,A,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-389,Rede Decisão,,,False,8.200000000000001,,Ametista,,,,8.3,8.6,6.3,9.0,9.4,8.9,5.0,2021,6,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,superior,False,False
ALUNO-546,Escola Pública,,,False,5.71,,Ágata,,,,10.0,7.2,2.5,4.0,4.6,6.3,5.0,2021,6,A,Veterano,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Nível 8 (Universitários),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,ipp,inferior,False,False
ALUNO-306,Escola Pública,17,1,False,3.8914599999999995,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.66667,1.4,4.375,0.0,5.15625,4.95834,10.0,2020,7,B,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,True,False
ALUNO-666,Escola Pública,17,2,False,3.831041,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,5.8333200000000005,0.4,7.5,0.0,4.84375,4.66667,10.0,2020,7,A,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,True,False
ALUNO-1288,Rede Decisão,,,False,6.790000000000001,,Ágata,,,,8.8,7.2,5.6,5.8,6.7,5.4,10.0,2021,7,A,Veterano,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),0.0,,,,,,,,,,,,,,,Fases 1-7,True,ipp,inferior,False,False
ALUNO-56,,,,False,3.0365733790849676,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,3.597794117647059,5.0,0.4444444444444445,3.28125,4.500003333333333,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2021.0,False,861.0,23.0,15.0,0.5,0.8333333333333334,0.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,True,False
ALUNO-546,,,,False,4.786009931839403,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08334,4.63109243697479,6.25,1.588888888888889,4.53125,6.277773333333335,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2018.0,False,836.0,21.0,13.0,1.166666666666667,0.6666666666666666,2.933333333333334,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-1068,,,,False,4.289168444444445,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,3.333333333333333,6.875,1.022222222222222,3.75,5.111116666666667,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2021.0,False,848.0,22.0,14.0,1.666666666666667,1.4,0.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,ipp,inferior,False,False
ALUNO-11,Escola Pública,8,0,True,9.712502,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,10.0,8.125,10.0,10.0,10.0,10.0,2020,0,A,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipv,superior,False,False
ALUNO-128,Escola Pública,9,1,False,5.854169000000001,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.4166799999999995,10.0,5.625,5.5,2.5,3.500005,5.0,2020,0,G,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipv,inferior,True,False
ALUNO-209,Escola Pública,9,1,True,9.075002,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,10.0,6.25,10.0,10.0,10.0,5.0,2020,0,H,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ipv,superior,False,False
